# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
136.587684;36.503167;-49.571464;-2.355596;-0.035171;2.850000;0.000000
136.787666;36.361314;-49.712491;-2.362642;-0.035282;2.850000;0.000000
136.987648;36.218485;-49.852499;-2.369711;-0.035403;2.850000;0.000000
137.187630;36.074690;-49.991470;-2.376804;-0.035535;2.850000;0.000000
137.387612;35.929943;-50.129386;-2.383922;-0.035676;2.850000;0.000000
137.587594;35.784255;-50.266229;-2.391109;-0.035828;2.850000;0.000000
137.787576;35.637435;-50.402150;-2.398674;-0.039465;2.850000;0.000000
137.987558;35.489544;-50.536908;-2.407029;-0.044051;2.850000;0.000000
138.187540;35.340521;-50.670314;-2.416299;-0.048644;2.850000;0.000000
138.387522;35.190252;-50.802224;-2.426485;-0.053239;2.850000;0.000000
138.587503;35.038622;-50.932497;-2.437587;-0.057827;2.850000;0.000000
138.787485;34.885518;-51.060991;-2.449603;-0.062402;2.850000;0.000000
138.987467;34.730826;-51.187564;-2.462531;-0.066951;2.850000;0.000000
139.187449;34.574431;-51.312074;-2.476366;-0.071461;2.850000;0.000000
139.387431;34.416219;-51.434378;-2.491103;-0.075917;2.850000;0.000000
139.587413;34.256076;-51.554334;-2.506734;-0.080300;2.850000;0.000000
139.787395;34.094028;-51.671698;-2.523320;-0.085363;2.850000;0.000000
139.987377;33.929934;-51.786320;-2.540943;-0.090710;2.850000;0.000000
140.187359;33.763750;-51.897968;-2.559653;-0.096199;2.850000;0.000000
140.387341;33.595459;-52.006386;-2.579475;-0.101827;2.850000;0.000000
140.587323;33.425047;-52.111318;-2.600430;-0.107586;2.850000;0.000000
140.787305;33.252497;-52.212510;-2.622539;-0.113462;2.850000;0.000000
140.987287;33.077793;-52.309707;-2.645821;-0.119435;2.850000;0.000000
141.187269;32.900919;-52.402652;-2.670291;-0.125477;2.850000;0.000000
141.387251;32.721859;-52.491092;-2.695959;-0.131552;2.850000;0.000000
141.587233;32.540598;-52.574771;-2.722604;-0.137616;2.850000;0.000000
141.787215;32.357385;-52.653414;-2.748707;-0.126134;2.850000;0.000000
141.987197;32.172210;-52.727443;-2.772400;-0.111438;2.850000;0.000000
142.187179;31.985281;-52.797394;-2.793175;-0.096731;2.850000;0.000000
142.387161;31.796843;-52.863790;-2.811039;-0.082094;2.850000;0.000000
142.587143;31.607144;-52.927150;-2.826004;-0.067572;2.850000;0.000000
142.787125;31.416431;-52.987994;-2.838089;-0.053177;2.850000;0.000000
142.987107;31.224952;-53.046844;-2.847311;-0.038897;2.850000;0.000000
143.187089;31.032955;-53.104219;-2.853682;-0.024700;2.850000;0.000000
143.387071;30.840686;-53.160640;-2.857213;-0.010541;2.850000;0.000000
143.587053;30.648393;-53.216628;-2.858050;0.003634;2.850000;0.000000
143.787035;30.456001;-53.272735;-2.857219;0.006108;2.850000;0.000000
143.987017;30.263802;-53.329041;-2.855939;0.006686;2.850000;0.000000
144.186999;30.071825;-53.385562;-2.854543;0.007263;2.850000;0.000000
144.386981;29.880046;-53.442327;-2.853033;0.007838;2.850000;0.000000
144.586963;29.688448;-53.499366;-2.851409;0.008409;2.850000;0.000000
144.786944;29.497008;-53.556707;-2.849672;0.008977;2.850000;0.000000
144.986926;29.305706;-53.614382;-2.847822;0.009540;2.850000;0.000000
145.186908;29.114523;-53.672418;-2.845860;0.010097;2.850000;0.000000
145.386890;28.923437;-53.730847;-2.843787;0.010649;2.850000;0.000000
145.586872;28.732428;-53.789696;-2.841630;0.011193;2.850000;0.000000
145.786854;28.541580;-53.848953;-2.839549;0.009868;2.850000;0.000000
145.986836;28.350795;-53.908604;-2.837732;0.008317;2.850000;0.000000
146.186818;28.160054;-53.968589;-2.836224;0.006770;2.850000;0.000000
146.386800;27.969352;-54.028846;-2.835024;0.005227;2.850000;0.000000
146.586782;27.778683;-54.089311;-2.834133;0.003686;2.850000;0.000000
146.786764;27.588042;-54.149923;-2.833549;0.002147;2.850000;0.000000
146.986746;27.397424;-54.210617;-2.833274;0.000609;2.850000;0.000000
147.186728;27.206824;-54.271331;-2.833306;-0.000930;2.850000;0.000000
147.386710;27.016236;-54.332003;-2.833645;-0.002469;2.850000;0.000000
147.586692;26.825655;-54.392568;-2.834271;-0.004011;2.850000;0.000000
147.786674;26.634971;-54.453008;-2.835041;-0.003917;2.850000;0.000000
147.986656;26.444270;-54.513288;-2.835799;-0.003665;2.850000;0.000000
148.186638;26.253557;-54.573418;-2.836506;-0.003412;2.850000;0.000000
148.386620;26.062823;-54.633412;-2.837163;-0.003158;2.850000;0.000000
148.586602;25.872060;-54.693283;-2.837769;-0.002903;2.850000;0.000000
148.786584;25.681262;-54.753043;-2.838324;-0.002648;2.850000;0.000000
