#x_m,y_m,w_tr_right_m,w_tr_left_m
3.58,30.580000000000002,3.18,10.309883286012036
3.58,30.54,3.18,10.269920337097181
3.56,30.52,3.16,10.250821564555478
3.56,30.48,3.16,10.210862358922578
3.54,30.46,3.14,10.191808155362333
3.54,30.400000000000002,3.14,10.131875426532543
3.52,30.38,3.12,10.112868305082111
3.52,30.34,3.12,10.072917454081264
3.5,30.32,3.1,10.053956188926755
3.5,30.28,3.1,10.014009794502789
3.48,30.26,3.08,9.99509499716092
3.48,30.2,3.08,9.935182630219943
3.46,30.18,3.06,9.916317172324627
3.46,30.16,3.06,9.896348867438398
3.44,30.14,3.04,9.877528885875243
3.44,30.080000000000002,3.04,9.81763181955584
3.42,30.060000000000002,3.02,9.798862681691523
3.42,30.02,3.02,9.75893695226031
3.4,30.0,3.0,9.740216960203563
3.4,29.96,3.0,9.700297025335443
3.38,29.94,2.98,9.681626852844733
3.38,29.92,2.98,9.66166984153227
3.36,29.900000000000002,2.96,9.64304734629883
3.36,29.86,2.96,9.603139507174735
3.34,29.84,2.94,9.584568092812027
3.34,29.8,2.94,9.544666912471227
3.3200000000000003,29.78,2.92,9.52614728885281
3.3200000000000003,29.740000000000002,2.92,9.486253081931496
3.3000000000000003,29.72,2.9,9.467785972547237
3.3000000000000003,29.68,2.9,9.427899063380739
3.2800000000000002,29.66,2.88,9.40948520565682
3.2800000000000002,29.62,2.88,9.369605928593026
3.2600000000000002,29.6,2.86,9.351246074220464
3.2600000000000002,29.54,2.86,9.291439521557157
3.24,29.52,2.84,9.273138063730922
3.24,29.48,2.84,9.233275663033837
3.22,29.46,2.82,9.215029901149554
3.22,29.42,2.82,9.175176238586943
3.2,29.400000000000002,2.8000000000000003,9.156986972890566
3.2,29.36,2.8000000000000003,9.117142428271208
3.18,29.34,2.7800000000000002,9.099010474781045
3.18,29.28,2.7800000000000002,9.039258445450045
3.16,29.26,2.7600000000000002,9.021188884636588
3.16,29.240000000000002,2.7600000000000002,9.001276509070458
3.14,29.22,2.74,8.98326169303617
3.14,29.18,2.74,8.943446901438463
3.12,29.16,2.72,8.925491944128202
3.12,29.12,2.72,8.885687912050459
3.1,29.1,2.7,8.867793696452248
3.1,29.060000000000002,2.7,8.828000866926704
3.08,29.04,2.68,8.81016829379355
3.08,29.0,2.68,8.770387123780544
3.06,28.98,2.66,8.752617112061445
3.06,28.94,2.66,8.712848072913319
3.04,28.92,2.64,8.69514156019575
3.04,28.88,2.64,8.655385138137417
3.02,28.86,2.62,8.63774308110161
3.02,28.8,2.62,8.5781289810294
3.0,28.78,2.6,8.560558018337922
3.0,28.740000000000002,2.6,8.520829557838217
2.98,28.72,2.58,8.503325221511343
2.98,28.68,2.58,8.46361100229472
2.96,28.66,2.56,8.446174314357592
2.96,28.62,2.56,8.406474890669932
2.94,28.6,2.54,8.389106894332325
2.94,28.54,2.54,8.329581891476819
2.92,28.52,2.52,8.312290169639668
2.92,28.48,2.52,8.272623593815196
2.9,28.46,2.5,8.255402936894388
2.9,28.42,2.5,8.215753014101553
2.88,28.400000000000002,2.48,8.19860453794684
2.88,28.38,2.48,8.17878779315586
2.86,28.36,2.46,8.161705437586603
2.86,28.32,2.46,8.122088945792575
2.84,28.3,2.44,8.105080834418919
2.84,28.26,2.44,8.065482856872372
2.82,28.240000000000002,2.42,8.048550171479128
2.82,28.2,2.42,8.00897139964217
2.8000000000000003,28.18,2.4,7.992115347157712
2.8000000000000003,28.12,2.4,7.932778648206131
2.7800000000000002,28.1,2.38,7.916008658004151
2.7800000000000002,28.060000000000002,2.38,7.876472678623425
2.7600000000000002,28.04,2.36,7.859782079449797
2.7600000000000002,27.98,2.36,7.8005121791263745
2.74,27.96,2.34,7.783911045459867
2.74,27.92,2.34,7.744421403635743
2.72,27.900000000000002,2.32,7.727902558471035
2.72,27.86,2.32,7.688436190018439
2.7,27.84,2.3000000000000003,7.672000991080217
