# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
37.593405;36.751816;40.870232;-3.010077;-0.057026;2.850000;0.000000
37.793370;36.776983;40.671598;-3.020834;-0.050431;2.850000;0.000000
37.993335;36.800132;40.472755;-3.030426;-0.046310;2.850000;0.000000
38.193300;36.821429;40.273771;-3.039424;-0.043605;2.850000;0.000000
38.393265;36.840982;40.074679;-3.047875;-0.040885;2.850000;0.000000
38.593230;36.858902;39.875487;-3.055779;-0.038151;2.850000;0.000000
38.793194;36.875298;39.676205;-3.063133;-0.035408;2.850000;0.000000
38.993159;36.890281;39.476842;-3.069937;-0.032658;2.850000;0.000000
39.193124;36.903960;39.277407;-3.076190;-0.029903;2.850000;0.000000
39.393089;36.916446;39.077911;-3.081892;-0.027145;2.850000;0.000000
39.593054;36.927848;38.878362;-3.087042;-0.024385;2.850000;0.000000
39.793019;36.938278;38.678769;-3.091640;-0.021625;2.850000;0.000000
39.992984;36.947842;38.479111;-3.095778;-0.020250;2.850000;0.000000
40.192949;36.956597;38.279403;-3.099759;-0.019586;2.850000;0.000000
40.392914;36.964570;38.079661;-3.103608;-0.018920;2.850000;0.000000
40.592879;36.971789;37.879882;-3.107324;-0.018252;2.850000;0.000000
40.792844;36.978279;37.680062;-3.110906;-0.017582;2.850000;0.000000
40.992809;36.984066;37.480200;-3.114354;-0.016910;2.850000;0.000000
41.192773;36.989179;37.280293;-3.117668;-0.016238;2.850000;0.000000
41.392738;36.993644;37.080339;-3.120849;-0.015564;2.850000;0.000000
41.592703;36.997486;36.880335;-3.123895;-0.014890;2.850000;0.000000
41.792668;37.000733;36.680279;-3.126806;-0.014215;2.850000;0.000000
41.992633;37.003408;36.480328;-3.129625;-0.014169;2.850000;0.000000
42.192598;37.005516;36.280398;-3.132481;-0.014403;2.850000;0.000000
42.392563;37.007049;36.080433;-3.135385;-0.014640;2.850000;0.000000
42.592528;37.007996;35.880444;-3.138337;-0.014879;2.850000;0.000000
42.792493;37.008348;35.680442;-3.141337;-0.015122;2.850000;0.000000
42.992458;37.008095;35.480438;3.138800;-0.015368;2.850000;0.000000
43.192423;37.007228;35.280444;3.135701;-0.015616;2.850000;0.000000
43.392388;37.005735;35.080472;3.132553;-0.015868;2.850000;0.000000
43.592353;37.003609;34.880533;3.129355;-0.016124;2.850000;0.000000
43.792317;37.000839;34.680638;3.126106;-0.016382;2.850000;0.000000
43.992282;36.997421;34.480658;3.122981;-0.014164;2.850000;0.000000
44.192247;36.993436;34.280673;3.120468;-0.010961;2.850000;0.000000
44.392212;36.989014;34.080732;3.118596;-0.007753;2.850000;0.000000
44.592177;36.984282;33.880823;3.117367;-0.004542;2.850000;0.000000
44.792142;36.979369;33.680937;3.116780;-0.001329;2.850000;0.000000
44.992107;36.974404;33.481064;3.116836;0.001885;2.850000;0.000000
45.192072;36.969514;33.281195;3.117534;0.005100;2.850000;0.000000
45.392037;36.964827;33.081319;3.118875;0.008314;2.850000;0.000000
45.592002;36.960473;32.881427;3.120858;0.011525;2.850000;0.000000
45.791967;36.956579;32.681509;3.123484;0.014734;2.850000;0.000000
45.991932;36.953243;32.481551;3.126140;0.009782;2.850000;0.000000
46.191896;36.950297;32.281565;3.127328;0.002098;2.850000;0.000000
46.391861;36.947435;32.081569;3.126979;-0.005585;2.850000;0.000000
46.591826;36.944349;31.881581;3.125094;-0.013270;2.850000;0.000000
46.791791;36.940733;31.681615;3.121671;-0.020960;2.850000;0.000000
46.991756;36.936279;31.481690;3.116710;-0.028658;2.850000;0.000000
47.191721;36.930680;31.281821;3.110209;-0.036363;2.850000;0.000000
47.391686;36.923630;31.082025;3.102169;-0.044072;2.850000;0.000000
47.591651;36.914820;30.882318;3.092588;-0.051779;2.850000;0.000000
47.791616;36.903943;30.682716;3.081469;-0.059470;2.850000;0.000000
47.991581;36.890750;30.483388;3.069693;-0.055987;2.850000;0.000000
48.191546;36.875329;30.284217;3.059169;-0.049373;2.850000;0.000000
48.391511;36.857939;30.085150;3.049963;-0.042763;2.850000;0.000000
48.591476;36.838842;29.886174;3.042075;-0.036164;2.850000;0.000000
48.791440;36.818300;29.687277;3.035503;-0.029580;2.850000;0.000000
48.991405;36.796576;29.488446;3.030243;-0.023012;2.850000;0.000000
49.191370;36.773931;29.289669;3.026295;-0.016458;2.850000;0.000000
49.391335;36.750627;29.090933;3.023657;-0.009914;2.850000;0.000000
49.591300;36.726927;28.892226;3.022327;-0.003377;2.850000;0.000000
49.791265;36.703093;28.693536;3.022305;0.003159;2.850000;0.000000
49.991230;36.679347;28.494826;3.022894;0.001018;2.850000;0.000000
50.191195;36.655642;28.296131;3.022671;-0.003242;2.850000;0.000000
50.391160;36.631813;28.097483;3.021596;-0.007505;2.850000;0.000000
50.591125;36.607689;27.898907;3.019668;-0.011773;2.850000;0.000000
50.791090;36.583103;27.700427;3.016886;-0.016046;2.850000;0.000000
50.991055;36.557886;27.502069;3.013250;-0.020325;2.850000;0.000000
51.191019;36.531868;27.303857;3.008759;-0.024608;2.850000;0.000000
51.390984;36.504881;27.105816;3.003412;-0.028894;2.850000;0.000000
51.590949;36.476756;26.907972;2.997210;-0.033183;2.850000;0.000000
51.790914;36.447325;26.710349;2.990151;-0.037471;2.850000;0.000000
